_id	admin_level	confirmed	confirmed_doublingRate	confirmed_numIncrease	confirmed_numIncrease_per_100k	confirmed_per_100k	confirmed_rolling	confirmed_rolling_per_100k	country_name	date	dead	dead_doublingRate	dead_numIncrease	dead_numIncrease_per_100k	dead_per_100k	dead_rolling	dead_rolling_per_100k	location_id	mostRecent	name	source
"CHN_None_None2021-03-10"	0	109350	-246.4512966476	35	0.002479142	7.7455482483	35.5714302063	0.0025196178	"China"	"2021-03-10"	5018	-62.9517854784	2	0.0001416653	0.355438143	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-11"	0	109390	-1261.5216480429	40	0.0028333052	7.7483816147	37	0.0026208074	"China"	"2021-03-11"	5019		1	0.0000708326	0.3555089831	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-12"	0	109464	107.7915733279	74	0.0052416148	7.7536230087	43.1428565979	0.003055922	"China"	"2021-03-12"	5019		0	0	0.3555089831	0.8571428657	0.0000607137	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-13"	0	109538	73.3836016346	74	0.0052416148	7.7588644028	47.2857131958	0.0033493715	"China"	"2021-03-13"	5019	-14	0	0	0.3555089831	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-14"	0	109577	79.0654773108	39	0.0027624725	7.7616271973	47	0.0033291336	"China"	"2021-03-14"	5019	-10.5905911631	0	0	0.3555089831	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-15"	0	109628	49.4573540753	51	0.0036124641	7.7652397156	49.7142868042	0.0035213935	"China"	"2021-03-15"	5019	-10.5905911631	0	0	0.3555089831	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-16"	0	109655	66.7561226362	27	0.001912481	7.7671518326	48.5714302063	0.003440442	"China"	"2021-03-16"	5019	-9.8937307366	0	0	0.3555089831	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-17"	0	109686	69.1382389011	31	0.0021958116	7.7693476677	48	0.0033999663	"China"	"2021-03-17"	5019	-4.6666666667	0	0	0.3555089831	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-18"	0	109713	111.1667041109	27	0.001912481	7.7712602615	46.1428565979	0.00326842	"China"	"2021-03-18"	5019	0	0	0	0.3555089831	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-19"	0	109735	-92.4271556826	22	0.0015583178	7.7728185654	38.7142868042	0.0027422346	"China"	"2021-03-19"	5019	0	0	0	0.3555089831	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-20"	0	109762	-33.9959633539	27	0.001912481	7.7747311592	32	0.0022666443	"China"	"2021-03-20"	5019	0	0	0	0.3555089831	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-21"	0	109781	-29.6463884124	19	0.00134582	7.7760767937	29.1428565979	0.0020642653	"China"	"2021-03-21"	5019	0	0	0	0.3555089831	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-22"	0	109815	-23.8284950063	34	0.0024083094	7.7784852982	26.7142848969	0.0018922432	"China"	"2021-03-22"	5020	-6.029471813	1	0.0000708326	0.3555797935	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-23"	0	109850	-24.6654584776	35	0.002479142	7.7809643745	27.8571434021	0.0019731948	"China"	"2021-03-23"	5020	-5.4159393013	0	0	0.3555797935	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-24"	0	109878	-23.730294419	28	0.0019833136	7.7829475403	27.428571701	0.0019428378	"China"	"2021-03-24"	5021	-7.7461265793	1	0.0000708326	0.3556506336	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-25"	0	109906	-17.7908508383	28	0.0019833136	7.7849311829	27.571428299	0.0019529568	"China"	"2021-03-25"	5021	-8.83301655	0	0	0.3556506336	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-26"	0	109960	-18.8982926976	54	0.0038249621	7.7887558937	32.1428565979	0.0022767631	"China"	"2021-03-26"	5022	-14	1	0.0000708326	0.3557214737	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-27"	0	110001	-22.2040835113	41	0.0029041378	7.7916603088	34.1428565979	0.0024184284	"China"	"2021-03-27"	5022	-33.7318917551	0	0	0.3557214737	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-28"	0	110029	-22.7398498597	28	0.0019833136	7.7936434746	35.4285697937	0.002509499	"China"	"2021-03-28"	5022	-33.7318917551	0	0	0.3557214737	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-29"	0	110060	-22.7972615645	31	0.0021958116	7.7958393097	35	0.002479142	"China"	"2021-03-29"	5022	-14	0	0	0.3557214737	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-30"	0	110081	-20.4820199002	21	0.0014874852	7.7973265648	33	0.0023374767	"China"	"2021-03-30"	5022	-23.9331580789	0	0	0.3557214737	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-03-31"	0	110109	-21.4698670777	28	0.0019833136	7.7993102074	33	0.0023374767	"China"	"2021-03-31"	5023	14	1	0.0000708326	0.3557923138	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-01"	0	110169	-35.7568324798	60	0.0042499579	7.8035597801	37.5714302063	0.0026612831	"China"	"2021-04-01"	5023	0	0	0	0.3557923138	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-02"	0	110235	-120.8138934626	66	0.0046749534	7.8082351685	39.2857131958	0.0027827104	"China"	"2021-04-02"	5023	0	0	0	0.3557923138	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-03"	0	110273	86.074214187	38	0.0026916401	7.8109264374	38.8571434021	0.0027523537	"China"	"2021-04-03"	5023	0	0	0	0.3557923138	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-04"	0	110327	43.1631488171	54	0.0038249621	7.8147516251	42.5714302063	0.0030154462	"China"	"2021-04-04"	5023		0	0	0.3557923138	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-05"	0	110382	26.0950113663	55	0.0038957947	7.8186473846	46	0.0032583009	"China"	"2021-04-05"	5023		0	0	0.3557923138	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-06"	0	110405	25.9764306992	23	0.0016291505	7.8202767372	46.2857131958	0.0032785388	"China"	"2021-04-06"	5023	-14	0	0	0.3557923138	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-07"	0	110442	23.4106409841	37	0.0026208074	7.8228974342	47.5714302063	0.0033696094	"China"	"2021-04-07"	5023	0	0	0	0.3557923138	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-08"	0	110474	46.0075017209	32	0.0022666443	7.8251638412	43.5714302063	0.0030862789	"China"	"2021-04-08"	5024	-8.83301655	1	0.0000708326	0.3558631241	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-09"	0	110513	219.9230239741	39	0.0027624725	7.8279266357	39.7142868042	0.0028130673	"China"	"2021-04-09"	5025	-23.9331580789	1	0.0000708326	0.3559339643	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-10"	0	110536	-642.8818034185	23	0.0016291505	7.8295555115	37.5714302063	0.0026612831	"China"	"2021-04-10"	5026		1	0.0000708326	0.3560048044	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-11"	0	110587	-137.5874064775	51	0.0036124641	7.8331680298	37.1428565979	0.0026309262	"China"	"2021-04-11"	5026		0	0	0.3560048044	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-12"	0	110619	-84.0642991333	32	0.0022666443	7.8354349136	33.8571434021	0.0023981906	"China"	"2021-04-12"	5026	23.9331580789	0	0	0.3560048044	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-13"	0	110658	-414.0209619171	39	0.0027624725	7.8381972313	36.1428565979	0.0025600935	"China"	"2021-04-13"	5026		0	0	0.3560048044	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-14"	0	110683	-51.4732363292	25	0.0017708157	7.8399682045	34.4285697937	0.0024386663	"China"	"2021-04-14"	5028	10.5905911631	2	0.0001416653	0.3561464548	0.7142857313	0.0000505947	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-15"	0	110715	-31.1766209856	32	0.0022666443	7.8422346115	34.4285697937	0.0024386663	"China"	"2021-04-15"	5028	14	0	0	0.3561464548	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-16"	0	110778	-58.2919709339	63	0.0044624559	7.8466968536	37.8571434021	0.002681521	"China"	"2021-04-16"	5028	8.83301655	0	0	0.3561464548	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-17"	0	110829	-90.9260363287	51	0.0036124641	7.8503093719	41.8571434021	0.0029648514	"China"	"2021-04-17"	5029	8.83301655	1	0.0000708326	0.3562172949	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-18"	0	110881	-53.0600430971	52	0.0036832967	7.853992939	42	0.0029749705	"China"	"2021-04-18"	5029	8.83301655	0	0	0.3562172949	0.4285714328	0.0000303568	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-19"	0	110916	-64.7748011216	35	0.002479142	7.8564720154	42.4285697937	0.0030053272	"China"	"2021-04-19"	5030	7	1	0.0000708326	0.3562881351	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-20"	0	110952	-47.2681248717	36	0.0025499747	7.8590221405	42	0.0029749705	"China"	"2021-04-20"	5030	7	0	0	0.3562881351	0.571428597	0.0000404758	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-21"	0	110966	-38.1373281176	14	0.0009916568	7.860013485	40.4285697937	0.0028636621	"China"	"2021-04-21"	5030	14	0	0	0.3562881351	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-22"	0	111014	-69.2167842254	48	0.0033999663	7.8634138107	42.7142868042	0.0030255653	"China"	"2021-04-22"	5030		0	0	0.3562881351	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-23"	0	111053	-107.4180872068	39	0.0027624725	7.8661761284	39.2857131958	0.0027827104	"China"	"2021-04-23"	5030	-23.9331580789	0	0	0.3562881351	0.2857142985	0.0000202379	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-24"	0	111079	-42.5743538899	26	0.0018416484	7.8680176735	35.7142868042	0.0025297368	"China"	"2021-04-24"	5030	-8.83301655	0	0	0.3562881351	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-25"	0	111110	-39.9291803755	31	0.0021958116	7.8702135086	32.7142868042	0.0023172388	"China"	"2021-04-25"	5030	-8.83301655	0	0	0.3562881351	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-26"	0	111142	-48.5528654815	32	0.0022666443	7.8724803925	32.2857131958	0.0022868821	"China"	"2021-04-26"	5030	0	0	0	0.3562881351	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-27"	0	111172	-41.4714841875	30	0.0021249789	7.8746051788	31.428571701	0.0022261683	"China"	"2021-04-27"	5030	0	0	0	0.3562881351	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-28"	0	111211	-89.6750676923	39	0.0027624725	7.8773674965	35	0.002479142	"China"	"2021-04-28"	5030	0	0	0	0.3562881351	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-29"	0	111252	-39.6477299044	41	0.0029041378	7.8802719116	34	0.0024083094	"China"	"2021-04-29"	5030	0	0	0	0.3562881351	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-04-30"	0	111290	-33.7318917551	38	0.0026916401	7.8829631805	33.8571434021	0.0023981906	"China"	"2021-04-30"	5030	0	0	0	0.3562881351	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-01"	0	111325	-28.6921671827	35	0.002479142	7.8854427338	35.1428565979	0.0024892611	"China"	"2021-05-01"	5031	-8.83301655	1	0.0000708326	0.3563589752	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-02"	0	111354	-32.4670478583	29	0.0020541463	7.8874964714	34.8571434021	0.002469023	"China"	"2021-05-02"	5031	-7	0	0	0.3563589752	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-03"	0	111385	-30.7986171537	31	0.0021958116	7.8896923065	34.7142868042	0.0024589042	"China"	"2021-05-03"	5031	-7	0	0	0.3563589752	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-04"	0	111411	-38.2597568493	26	0.0018416484	7.8915343285	34.1428565979	0.0024184284	"China"	"2021-05-04"	5031	-7	0	0	0.3563589752	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-05"	0	111431	-23.7558834577	20	0.0014166526	7.8929510117	31.428571701	0.0022261683	"China"	"2021-05-05"	5031	-14	0	0	0.3563589752	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-06"	0	111451	-18.3184975897	20	0.0014166526	7.894367218	28.428571701	0.0020136705	"China"	"2021-05-06"	5031	-14	0	0	0.3563589752	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-07"	0	111478	-20.6176207071	27	0.001912481	7.8962798119	26.8571434021	0.0019023621	"China"	"2021-05-07"	5031	-14	0	0	0.3563589752	0.1428571492	0.0000101189	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-08"	0	111501	-20.7409035466	23	0.0016291505	7.8979091644	25.1428565979	0.0017809347	"China"	"2021-05-08"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-09"	0	111522	-22.0268276953	21	0.0014874852	7.8993964195	24	0.0016999831	"China"	"2021-05-09"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-10"	0	111558	-24.7624672549	36	0.0025499747	7.9019465446	24.7142848969	0.0017505778	"China"	"2021-05-10"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-11"	0	111596	-28.8405980395	38	0.0026916401	7.9046382904	26.428571701	0.0018720052	"China"	"2021-05-11"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-12"	0	111614	-21.7333428019	18	0.0012749874	7.905913353	26.1428565979	0.0018517673	"China"	"2021-05-12"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-13"	0	111637	-24.5887684065	23	0.0016291505	7.9075422287	26.571428299	0.0018821242	"China"	"2021-05-13"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-14"	0	111674	-29.6137731222	37	0.0026208074	7.9101629257	28	0.0019833136	"China"	"2021-05-14"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-15"	0	111720	-42.6178632794	46	0.0032583009	7.9134216309	31.2857151031	0.0022160495	"China"	"2021-05-15"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-16"	0	111766	-81.1356812364	46	0.0032583009	7.9166798592	34.8571434021	0.002469023	"China"	"2021-05-16"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-17"	0	111803	-103.8387528828	37	0.0026208074	7.9193005562	35	0.002479142	"China"	"2021-05-17"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-18"	0	111832	-104.3489369886	29	0.0020541463	7.9213547707	33.7142868042	0.0023880715	"China"	"2021-05-18"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-19"	0	111857	781.1668267764	25	0.0017708157	7.923125267	34.7142868042	0.0024589042	"China"	"2021-05-19"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-20"	0	111897	69.2421958854	40	0.0028333052	7.9259586334	37.1428565979	0.0026309262	"China"	"2021-05-20"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-21"	0	111933	47.3438255648	36	0.0025499747	7.9285087585	37	0.0026208074	"China"	"2021-05-21"	5031	0	0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-22"	0	111975	37.6039193643	42	0.0029749705	7.9314837456	36.4285697937	0.0025803314	"China"	"2021-05-22"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-23"	0	112014	49.6857432784	39	0.0027624725	7.9342460632	35.4285697937	0.002509499	"China"	"2021-05-23"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-24"	0	112051	60.0608016912	37	0.0026208074	7.9368672371	35.4285697937	0.002509499	"China"	"2021-05-24"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-25"	0	112082	46.5970246987	31	0.0021958116	7.9390630722	35.7142868042	0.0025297368	"China"	"2021-05-25"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-26"	0	112113	44.6571723844	31	0.0021958116	7.9412584305	36.5714302063	0.0025904505	"China"	"2021-05-26"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-27"	0	112141	107.8271433432	28	0.0019833136	7.9432420731	34.8571434021	0.002469023	"China"	"2021-05-27"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-28"	0	112183	298.3735611096	42	0.0029749705	7.9462170601	35.7142868042	0.0025297368	"China"	"2021-05-28"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-29"	0	112207	-72.9670008533	24	0.0016999831	7.9479169846	33.1428565979	0.0023475958	"China"	"2021-05-29"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-30"	0	112256	-64.94618563	49	0.003470799	7.9513878822	34.5714302063	0.0024487851	"China"	"2021-05-30"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-05-31"	0	112286	-63.2010987051	30	0.0021249789	7.9535126686	33.5714302063	0.0023779527	"China"	"2021-05-31"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-01"	0	112329	-176.0148023747	43	0.0030458032	7.9565587044	35.2857131958	0.0024993799	"China"	"2021-06-01"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-02"	0	112368	-93.1440608926	39	0.0027624725	7.959321022	36.4285697937	0.0025803314	"China"	"2021-06-02"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-03"	0	112407	-90.8082995179	39	0.0027624725	7.9620833397	38	0.0026916401	"China"	"2021-06-03"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-04"	0	112450	-80.960541273	43	0.0030458032	7.9651293755	38.1428565979	0.0027017589	"China"	"2021-06-04"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-05"	0	112503	1431.3434453194	53	0.0037541294	7.9688835144	42.2857131958	0.0029952084	"China"	"2021-06-05"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-06"	0	112539	-1377.9709000631	36	0.0025499747	7.9714331627	40.4285697937	0.0028636621	"China"	"2021-06-06"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-07"	0	112597	89.3715187515	58	0.0041082925	7.9755415916	44.4285697937	0.0031469925	"China"	"2021-06-07"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-08"	0	112620	277.5078535567	23	0.0016291505	7.9771709442	41.5714302063	0.0029446136	"China"	"2021-06-08"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-09"	0	112653	2760.8023777365	33	0.0023374767	7.9795084	40.7142868042	0.0028839	"China"	"2021-06-09"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-10"	0	112702	313.2004541438	49	0.003470799	7.9829792976	42.1428565979	0.0029850893	"China"	"2021-06-10"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
"CHN_None_None2021-06-11"	0	112758	82.9607714543	56	0.0039666272	7.9869456291	44	0.0031166356	"China"	"2021-06-11"	5031		0	0	0.3563589752	0	0	"CHN"	false	"China"	"JHU COVID-19 Data Repository"
